Unnamed: 0,ref,city,departement,region,titre,type,living_area_m2,lot_size_m2,nb_room,nb_bedroom,pool,cellar,garage,output
3553,/fr/properties/10740a-07979.htm,Duras,Lot-et-Garonne,Aquitaine,Maison d'architecte 4 chambres trés lumineuse,maison,220.0,4300.0,6.0,4.0,False,False,False,477000
3554,/fr/properties/34520a-401.htm,Moliets-et-Maa,Landes,Aquitaine,"Moliets golf et océan - 3 Pièces avec balcon, parking et piscine chauffée",autre,40.0,,3.0,2.0,True,False,True,119840
3555,/fr/properties/5725a-200944.htm,Villeréal,Lot-et-Garonne,Aquitaine,Maison,maison,120.0,2600.0,4.0,3.0,False,False,False,172640
3556,/fr/properties/26562a-122948er.htm,Bassillac,Dordogne,Aquitaine,Terrain 0 pièces,terrain,,1600.0,,,False,False,False,27000
3557,/fr/properties/12599a-107102bdg33.htm,Galgon,Gironde,Aquitaine,Villa 270m² orientée Sud 4 chambres plus studio indépendant attenant. Dépendances ( garages -chai) d,villa,270.0,5827.0,,5.0,False,False,False,602080
3558,/fr/properties/66604.htm,Varaignes,Dordogne,Aquitaine,6 Gîtes-Accueil-poissons étang-parc,autre,300.0,13000.0,8.0,14.0,True,True,True,450000
3559,/fr/properties/10740a-07965.htm,Duras,Lot-et-Garonne,Aquitaine,Très belle demeure à rénover entièrement,autre,300.0,16800.0,,5.0,False,False,False,296800
3560,/fr/properties/50580a-130.htm,La Teste-de-Buch,Gironde,Aquitaine,Appartement 74 m2 en centre ville,appartement,74.0,,2.0,,False,False,False,278000
3561,/fr/properties/25836a-3950crtm.htm,Agen,Lot-et-Garonne,Aquitaine,Maison Pont du Casse,maison,169.0,2314.0,7.0,5.0,True,False,True,265000
3562,/fr/properties/10740a-07968.htm,Duras,Lot-et-Garonne,Aquitaine,Propriété de 3 chambres avec piscine et vue exceptionnelle,autre,134.0,3919.0,,3.0,False,False,False,275000
3563,/fr/properties/25836a-4261cr.htm,Agen,Lot-et-Garonne,Aquitaine,Maison sur sous sol Foulayronnes,maison,119.0,2963.0,6.0,4.0,True,False,True,169000
3564,/fr/properties/49115a-191126-122015.htm,Bordeaux,Gironde,Aquitaine,Emplacement idéal,autre,94.0,,4.0,2.0,False,True,False,493500
3565,/fr/properties/66377a-3608aaol.htm,Puymirol,Lot-et-Garonne,Aquitaine,Terrain Est Agen 2025 m2,terrain,2025.0,2025.0,,,False,False,False,42800
3566,/fr/properties/30412a-122888rr.htm,Sauvagnon,Pyrénées-Atlantiques,Aquitaine,Maison/Villa 6 pièces,autre,122.0,2000.0,6.0,4.0,False,False,True,239000
3567,/fr/properties/10740a-07948.htm,Duras,Lot-et-Garonne,Aquitaine,Ancien presbytère restauré de 8 chambres et 8 salles de bains,autre,491.0,2993.0,15.0,8.0,False,False,False,595000
3568,/fr/properties/13311a-3300914804.htm,Gaillan-en-Médoc,Gironde,Aquitaine,Maison,maison,115.0,2630.0,6.0,4.0,True,False,True,265000
3569,/fr/properties/26562a-122949er.htm,Bassillac,Dordogne,Aquitaine,Terrain 0 pièces,terrain,,3300.0,,,False,False,False,26000
3570,/fr/properties/3739a-73343.htm,Lauzun,Lot-et-Garonne,Aquitaine,Grange transformée en habitation avec beaucoup de charme ...,autre,220.0,17300.0,,5.0,False,False,False,499680
3571,/fr/properties/55756a-6955.htm,Beaugas,Lot-et-Garonne,Aquitaine,"Au calme, à 20 min de Villeneuve sur Lot, venez visiter cette charmante propriété en pierre rénové a...",autre,329.0,9000.0,9.0,7.0,False,False,False,361000
3572,/fr/properties/66377a-3270aavd.htm,Lamontjoie,Lot-et-Garonne,Aquitaine,Terrain à bâtir 1758 m²,terrain,1758.0,1758.0,,,False,False,False,33000
3573,/fr/properties/3739a-73337.htm,Castillonnès,Lot-et-Garonne,Aquitaine,"Maison de plain-pied, 4 chambres, pompe à chaleur, jardin...",maison,112.0,1368.0,,4.0,False,False,False,174400
3574,/fr/properties/19598a-1629.htm,Augignac,Dordogne,Aquitaine,Maison de village,maison,133.0,6213.0,6.0,3.0,False,False,False,148400
3575,/fr/properties/10740a-07939.htm,Duras,Lot-et-Garonne,Aquitaine,Maison en pierre dans un hameau au dessus d'un lac,maison,174.0,1400.0,3.0,2.0,False,False,False,147500
3576,/fr/properties/19598a-0435.htm,Bussière-Badil,Dordogne,Aquitaine,Maison renovee,maison,168.0,1393.0,5.0,4.0,False,False,False,185500
3577,/fr/properties/27982a-1253SP.htm,Alles-sur-Dordogne,Dordogne,Aquitaine,"Maison avec 4 chambres et garage à vendre en Dordogne, près de Limeuil",maison,143.0,5320.0,,4.0,False,True,True,236000
3578,/fr/properties/10740a-07999.htm,Lévignac-de-Guyenne,Lot-et-Garonne,Aquitaine,Ancienne ferme Lot et Garonnaise en partie rénovée avec de nombreuse dépendances.,autre,80.0,11100.0,4.0,2.0,False,False,False,145000
3579,/fr/properties/10740a-07989.htm,Tombeboeuf,Lot-et-Garonne,Aquitaine,Maison atypique à empilage de poutre,maison,330.0,6700.0,12.0,6.0,False,False,False,480000
3580,/fr/properties/29746a-1040.htm,Soorts-Hossegor,Landes,Aquitaine,Villa A Hossegor Entre Centre Et Plages,villa,200.0,1190.0,7.0,5.0,True,False,False,1380000
3581,/fr/properties/29746a-906.htm,La Bastide-Clairence,Pyrénées-Atlantiques,Aquitaine,Superbe Ferme Basque Rénovée Du Xix Eme,autre,510.0,5000.0,10.0,6.0,True,False,True,1995000
3582,/fr/properties/29746a-1050.htm,Soorts-Hossegor,Landes,Aquitaine,Villa Contemporaine En Premiere Ligne - Seignosse Hossegor,villa,240.0,1540.0,7.0,4.0,True,False,True,3700000
3583,/fr/properties/18000a-204293.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,Maison De Plain Pied Aux Portes D'oloron.,maison,114.0,1186.0,,5.0,False,False,False,220500
3584,/fr/properties/29746a-1046.htm,Soorts-Hossegor,Landes,Aquitaine,"Villa Contemporaine De Standing, Hossegor Golf",villa,170.0,1705.0,4.0,3.0,True,False,True,1995000
3585,/fr/properties/10740a-07974.htm,Duras,Lot-et-Garonne,Aquitaine,Magnifique demeure de campagne avec gîte comprenant 3 chambres,autre,416.0,5000.0,18.0,7.0,False,False,False,535000
3586,/fr/properties/10740a-07990.htm,Duras,Lot-et-Garonne,Aquitaine,Une résidence de campagne en pierre entièrement rénovée avec une maison d'hôtes attenante de 3 chamb,maison,200.0,20900.0,14.0,6.0,False,False,False,549000
3587,/fr/properties/29746a-1035.htm,Soorts-Hossegor,Landes,Aquitaine,Hossegor Splendide Propriété Des Années 30 Entre Lac Et Mer,autre,470.0,2248.0,12.0,6.0,True,False,True,2600000
3588,/fr/properties/10740a-07996.htm,Duras,Lot-et-Garonne,Aquitaine,Maison plain-pied à quelques kilometres de la ville historique de Duras.,maison,130.0,1500.0,,4.0,False,False,False,170000
3589,/fr/properties/19993a-3301314802.htm,Lacanau,Gironde,Aquitaine,Maison,maison,211.0,1000.0,8.0,7.0,False,False,False,497000
3590,/fr/properties/93763.htm,Issigeac,Dordogne,Aquitaine,Issigeac bel ensemble maison(s) et commerce,autre,275.0,100.0,10.0,6.0,False,False,True,375000
3591,/fr/properties/29746a-1049.htm,Soorts-Hossegor,Landes,Aquitaine,Villa Emplacement Exceptionnel Lac D'hossegor,villa,138.0,1562.0,4.0,3.0,False,False,True,2310000
3592,/fr/properties/29746a-1048.htm,Soorts-Hossegor,Landes,Aquitaine,"Propriete Hossegorienne Lac,Mer Et Centre Ville A Pied",autre,228.0,1493.0,8.0,5.0,False,False,True,2100000
3593,/fr/properties/29746a-1014h.htm,Soorts-Hossegor,Landes,Aquitaine,Hossegor Centre Ville: Appartement T3 De Standing,appartement,113.0,,3.0,2.0,False,False,True,925000
3594,/fr/properties/29746a-1041.htm,Arcangues,Pyrénées-Atlantiques,Aquitaine,Superbe Villa Dominant Le Golf D'arcangues A 7 Min De Biarritz,villa,240.0,2000.0,6.0,4.0,True,False,False,1312500
3595,/fr/properties/29746a-1014a.htm,Soorts-Hossegor,Landes,Aquitaine,Hossegor Centre Ville : Appartement T4 De Standing,appartement,185.0,,4.0,3.0,False,False,True,1530000
3596,/fr/properties/35979a-640251146.htm,Bordeaux,Gironde,Aquitaine,Saint Genes - maison familiale 180m2 - 4 chambres - Jardin,maison,180.0,213.0,5.0,4.0,False,True,False,740000
3597,/fr/properties/29746a-1047.htm,Tosse,Landes,Aquitaine,Tosse Belle Villa Quartier Calme Et Recherche,villa,180.0,977.0,5.0,4.0,False,False,True,685000
3598,/fr/properties/5725a-600200.htm,Saint-Cyprien,Dordogne,Aquitaine,"Loin Des Yeux, Pres De TOUT",autre,235.0,12700.0,6.0,4.0,False,False,False,548000
3599,/fr/properties/29746a-1018.htm,Soorts-Hossegor,Landes,Aquitaine,Très belle villa à proximité du golf d'Hossegor,villa,200.0,1599.0,6.0,4.0,True,False,True,1575000
3600,/fr/properties/29746a-1022.htm,Linxe,Landes,Aquitaine,Suberbe Propriété À 30 Min De Dax Et À 10 Min Des Plages.,autre,225.0,15400.0,6.0,4.0,True,False,True,855750
3601,/fr/properties/20773a-3136.htm,Journiac,Dordogne,Aquitaine,Maison De Plain Pied Aucun Travaux A Prevoir,maison,85.0,6000.0,2.0,2.0,False,False,True,275000
3602,/fr/properties/29746a-1029.htm,Montfort-en-Chalosse,Landes,Aquitaine,Propriete D'exception A 15 Kms De Dax,autre,1080.0,,20.0,14.0,True,False,False,1039500
3603,/fr/properties/29746a-1017.htm,Guéthary,Pyrénées-Atlantiques,Aquitaine,"Villa Neo-Basque A Guethary, Vue Ocean",villa,230.0,1985.0,12.0,8.0,False,False,True,1837000
3604,/fr/properties/19598a-0436.htm,Bussière-Badil,Dordogne,Aquitaine,Terrain a batir,terrain,,4000.0,,,False,False,False,25000
3605,/fr/properties/29746a-1027.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,"Anglet Limite Biarritz, Belle Maison Au Calme.",maison,150.0,876.0,6.0,4.0,True,False,True,824250
3606,/fr/properties/29746a-871.htm,Bayonne,Pyrénées-Atlantiques,Aquitaine,"Propriete De Caractere Sur 17Ha, Maison De Maitre Et Dependances",maison,630.0,170000.0,12.0,11.0,True,False,True,1285000
3607,/fr/properties/29746a-991.htm,Soorts-Hossegor,Landes,Aquitaine,Propriete A 15 Minutes D'hossegor,autre,350.0,,8.0,6.0,False,False,True,1365000
3608,/fr/properties/29746a-699.htm,Bayonne,Pyrénées-Atlantiques,Aquitaine,Authentique Ferme Du XVIIIème Proche De Bayonne,autre,450.0,1400.0,10.0,5.0,False,False,True,787500
3609,/fr/properties/26469a-220914aas.htm,Sainte-Eulalie-en-Born,Landes,Aquitaine,Maison De 195 M2 Avec Piscine Sur Un Terrain De 3280M2,maison,195.0,3280.0,7.0,5.0,True,False,True,449000
3610,/fr/properties/13306a-330098616.htm,Gaillan-en-Médoc,Gironde,Aquitaine,Maison de charme de 115m2 avec piscine !,maison,115.0,2630.0,6.0,4.0,True,False,True,265000
3611,/fr/properties/25836a-4336cr.htm,Agen,Lot-et-Garonne,Aquitaine,"Agen Centre, Appartement T3 Avec Balcon Et Cave",appartement,53.0,,3.0,2.0,False,False,False,77000
3612,/fr/properties/36235a-1018.htm,Sauveterre-de-Guyenne,Gironde,Aquitaine,Immeuble locatif de 4 logement + garage - Sauveterre de Guyenne,autre,260.0,1059.0,17.0,9.0,False,False,True,420000
3613,/fr/properties/58537a-v60004228.htm,Bordeaux,Gironde,Aquitaine,Maison des années 70 à 6 minutes à pied de l'arrêt de Tram,maison,77.0,416.0,3.0,2.0,False,False,True,267500
3614,/fr/properties/13185a-1357.htm,Domme,Dordogne,Aquitaine,Maison contemporaine,maison,90.0,1557.0,4.0,3.0,False,False,False,158500
3615,/fr/properties/31724a-2255.htm,Bergerac,Dordogne,Aquitaine,Plain-Pied Recent Proche Commerces,autre,97.0,1341.0,4.0,3.0,True,False,False,237000
3616,/fr/properties/20949a-e2469.htm,Champagnac-de-Belair,Dordogne,Aquitaine,Maison de village et jardin,maison,81.0,472.0,6.0,4.0,False,False,False,70000
3617,/fr/properties/52652a-ag231-430mag.htm,Saint-Médard-de-Mussidan,Dordogne,Aquitaine,Maison Individuelle,maison,175.0,2690.0,8.0,5.0,True,False,False,184500
3618,/fr/properties/13787a-2098.htm,Bergerac,Dordogne,Aquitaine,Conversion de grange joliment présentée avec un grand jardin et une piscine,autre,228.0,5570.0,,4.0,False,False,False,499000
3619,/fr/properties/34486a-4535.htm,Queyssac,Dordogne,Aquitaine,Maison de campagne,maison,95.0,1527.0,6.0,3.0,False,False,True,123250
3620,/fr/properties/36235a-1010.htm,Sauveterre-de-Guyenne,Gironde,Aquitaine,Maison contemporaine de 2009 avec piscine - Sauveterre de Guyenne,maison,130.0,887.0,4.0,3.0,True,False,False,291500
3621,/fr/properties/79073a-23600b.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,Maison en pierre sur les hauteurs de Sarlat,maison,76.0,1016.0,5.0,3.0,False,False,True,182520
3622,/fr/properties/60788a-59383704.htm,Biganos,Gironde,Aquitaine,Maison Mitoyenne De 55M2 Completee D'une Grange/Garage De 100M2 Cadastre Sur Une Belle Parcelle De 1...,maison,55.0,1652.0,2.0,,False,False,False,462000
3623,/fr/properties/25836a-3533.htm,Le Passage,Lot-et-Garonne,Aquitaine,Chartreuse 17 pièce(s) 520 m2,autre,560.0,54000.0,17.0,9.0,True,False,True,765000
3624,/fr/properties/5725a-300997.htm,Cénac-et-Saint-Julien,Dordogne,Aquitaine,Belle Contemporaine Avec PISCINE,autre,121.0,2127.0,6.0,4.0,False,False,False,298760
3625,/fr/properties/2756a-27677940.htm,La Lande-de-Fronsac,Gironde,Aquitaine,Maison,maison,185.0,3115.0,8.0,5.0,True,False,True,368500
3626,/fr/properties/26469a-220274ees.htm,Biscarrosse,Landes,Aquitaine,Terrain Biscarrosse 2811 m2 à l'Airpark,terrain,,2811.0,,,False,False,False,281000
3627,/fr/properties/51615a-3192.htm,Saint-Jean-de-Luz,Pyrénées-Atlantiques,Aquitaine,Saint Jean De Luz Quartier du Lac plage à pied,autre,96.0,,4.0,9.0,False,False,False,510000
3628,/fr/properties/79073a-22592b.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,Immeuble de rapport,autre,240.0,,8.0,,False,False,True,205200
3629,/fr/properties/20544a-gd1565.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,Sarlat- Château du XVIIème et dépendances sur 5ha93,autre,345.0,59400.0,12.0,7.0,False,False,False,799000
3630,/fr/properties/54977a-728-lacle.htm,Agen,Lot-et-Garonne,Aquitaine,"Vente maison en pierre, jardin et dépendances - secteur Agen No",maison,260.0,,7.0,4.0,False,False,False,345000
3631,/fr/properties/78421a-vf036-gitese.htm,Sainte-Foy-la-Grande,Gironde,Aquitaine,Camping 50 emplacements avec piscine,autre,20000.0,,,,False,False,False,627000
3632,/fr/properties/79073a-25239b.htm,Carsac-Aillac,Dordogne,Aquitaine,Périgourdine dans quartier au calme proche de sarlat,autre,100.0,1320.0,5.0,2.0,False,False,True,152600
3633,/fr/properties/79073a-22288b.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,"A 2 km de Sarlat, maison avec piscine et vue dominante",maison,90.0,835.0,4.0,3.0,True,False,False,179850
3634,/fr/properties/54977a-727-lacle.htm,Nérac,Lot-et-Garonne,Aquitaine,Vente maison individuelle,maison,90.0,4635.0,4.0,3.0,True,True,False,153700
3635,/fr/properties/31724a-2241.htm,Ginestet,Dordogne,Aquitaine,Terrain A Batir,terrain,,4566.0,,,False,False,False,42000
3636,/fr/properties/36235a-1009.htm,Blasimon,Gironde,Aquitaine,Demeure bourgeoise avec piscine - Blasimon,autre,278.0,3300.0,10.0,5.0,False,False,False,327050
3637,/fr/properties/60788a-59383718.htm,Arcachon,Gironde,Aquitaine,Beau terrain aux Abatilles dans lotissement de qualité et au calme! A découvrir au plus vite.,terrain,,800.0,,,False,False,False,816400
3638,/fr/properties/21996a-127cal92070.htm,Bazas,Gironde,Aquitaine,Immeuble De Rapport,autre,120.0,,4.0,2.0,False,False,False,140000
3639,/fr/properties/69020a-reference2424.htm,Besse,Dordogne,Aquitaine,"L'agence Cap vous propose cet appartement T3 entièrement refait à neuf, comprenant entrée, séjour av...",appartement,,,,,False,False,False,360000
3640,/fr/properties/54974a-opl54.htm,Mouguerre,Pyrénées-Atlantiques,Aquitaine,Bâtisse Basque rénovée + Apt T3,autre,220.0,1400.0,5.0,4.0,False,False,False,475000
3641,/fr/properties/79073a-23229b.htm,Vézac,Dordogne,Aquitaine,Batiment industiel,autre,900.0,,,,False,False,False,450000
3642,/fr/properties/79073a-23091b.htm,Domme,Dordogne,Aquitaine,Terrain construclible avec Cu vue sur Domme,terrain,1750.0,1750.0,,,False,False,False,50000
3643,/fr/properties/55957a-7170a.htm,Lédat,Lot-et-Garonne,Aquitaine,Maison De Caractère Au Bord Du Lot,maison,245.0,35000.0,7.0,5.0,True,False,False,630000
3644,/fr/properties/57232a-62.htm,Saint-Sulpice-et-Cameyrac,Gironde,Aquitaine,Grande maison dans un havre de paix,maison,325.0,3300.0,7.0,5.0,True,True,True,790000
3645,/fr/properties/14760a-165.htm,Saint-Aulaye,Dordogne,Aquitaine,Maison Ancienne A Restaurer,maison,56.0,2935.0,2.0,,False,False,True,60000
3646,/fr/properties/31369a-122523fl.htm,Mugron,Landes,Aquitaine,Maison/Villa 6 pièces,autre,136.0,10800.0,6.0,3.0,False,True,True,202800
3647,/fr/properties/48037a-116376ms.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,Appartement 5 pièces,appartement,120.0,,5.0,3.0,False,False,False,67900
3648,/fr/properties/60890a-kFAoryW.htm,Bazas,Gironde,Aquitaine,Moulin à eau 13e et 15e siècles,autre,235.0,17000.0,11.0,5.0,False,False,True,676000
3649,/fr/properties/26469a-219918lgo.htm,Marmande,Lot-et-Garonne,Aquitaine,Marmande - Maison 7 pièces avec 4 chambres - Garage - Atelier,maison,135.0,456.0,7.0,4.0,False,False,False,159000
3650,/fr/properties/48037a-116760ms.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,Appartement 5 pièces,appartement,126.0,52.0,5.0,3.0,False,False,False,67900
3651,/fr/properties/14760a-124.htm,Saint-Vincent-de-Connezac,Dordogne,Aquitaine,A La Campagne,autre,120.0,2600.0,7.0,3.0,False,False,False,160000
3652,/fr/properties/19483a-4691.htm,Anthé,Lot-et-Garonne,Aquitaine,Demeure en pierre à la campagne,autre,228.0,13899.0,6.0,3.0,True,False,False,428000
3653,/fr/properties/2460a-2461.htm,Terrasson-Lavilledieu,Dordogne,Aquitaine,Appartement T3 Avec Vue Sur La Riviere,appartement,56.0,,3.0,,False,False,False,64800
3654,/fr/properties/16140a-1228.htm,Thenon,Dordogne,Aquitaine,Propriété au cœur de la Maison Blanche.,maison,200.0,405.0,6.0,3.0,False,False,False,232000
3655,/fr/properties/18000a-204262.htm,Gastes,Landes,Aquitaine,Landes - Maison De Plain-Pied T4 Avec Terrain,maison,108.0,1016.0,4.0,3.0,False,False,False,210000
3656,/fr/properties/1346a-wtin816.htm,Bias,Landes,Aquitaine,"Appartement récent à Contis plage avec 2 chambres, grande terrasse à 250m de l'Océan",appartement,63.0,,,2.0,False,False,False,297000
3657,/fr/properties/31369a-118469fl.htm,Mugron,Landes,Aquitaine,Maison/Villa 5 pièces,autre,155.0,10000.0,5.0,4.0,False,False,True,76000
3658,/fr/properties/34486a-4546.htm,Bergerac,Dordogne,Aquitaine,Maison de plain-pied,maison,120.0,3164.0,4.0,3.0,False,False,True,202000
3659,/fr/properties/36235a-1008.htm,Sauveterre-de-Guyenne,Gironde,Aquitaine,Maison de ville 4 chambres avec jardin/garage - Sauveterre de Guyenne,maison,204.0,287.0,7.0,4.0,False,False,True,275600
3660,/fr/properties/31369a-121106fl.htm,Rion-des-Landes,Landes,Aquitaine,Maison/Villa 9 pièces,autre,303.0,,9.0,5.0,True,False,True,345000
3661,/fr/properties/25836a-3779.htm,Foulayronnes,Lot-et-Garonne,Aquitaine,"Foulayronnes, Maison 5 Chambres Avec Terrain 2000 M2",maison,145.0,2006.0,6.0,5.0,False,False,False,266000
3662,/fr/properties/76221a-3063.htm,Saint-Geniès,Dordogne,Aquitaine,Magnifique château au coeur du Périgord,autre,575.0,1300.0,22.0,5.0,True,True,True,1680000
3663,/fr/properties/31214a-28301170.htm,Les Lèches,Dordogne,Aquitaine,Terrain,terrain,,303.0,,,False,False,False,13000
3664,/fr/properties/5725a-101415.htm,Audrix,Dordogne,Aquitaine,"Stenen huis met veel grondl in de Perigord Noir Dordogne:
Stenen huis en bijgebouwen op een perceel",autre,150.0,180000.0,6.0,3.0,False,False,False,335150
3665,/fr/properties/21694a-sa8459.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,Secteur sarlat- commune limitrophe- secteur campagne non isolé,autre,190.0,2017.0,7.0,4.0,False,False,False,264000
3666,/fr/properties/44501a-362271.htm,Tonneins,Lot-et-Garonne,Aquitaine,"Sur les bords du Lot, en Aquitaine, en attente d'une importante ...",autre,2000.0,6950.0,5.0,,False,False,False,380000
3667,/fr/properties/56820a-3149.htm,Montfort-en-Chalosse,Landes,Aquitaine,Maison de bourg avec cave,maison,225.0,,,4.0,False,False,False,99000
3668,/fr/properties/13312a-3302314177.htm,Vensac,Gironde,Aquitaine,Maison,maison,80.0,408.0,4.0,3.0,False,False,False,148000
3669,/fr/properties/35979a-640251147.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,"Anglet maison avec jardin au calme, garage, agrandissement possible, possiblité piscine",maison,130.0,642.0,6.0,5.0,False,False,True,590000
3670,/fr/properties/28843a-72937.htm,Coslédaà-Lube-Boast,Pyrénées-Atlantiques,Aquitaine,Maison F5,maison,165.0,4000.0,5.0,3.0,False,False,False,210000
3671,/fr/properties/78421a-vm400-gitese.htm,Nérac,Lot-et-Garonne,Aquitaine,Belle maison en pierre avec 4 chambres parentales au calme,maison,300.0,68800.0,6.0,4.0,True,False,False,562000
3672,/fr/properties/13311a-3300914319.htm,Bégadan,Gironde,Aquitaine,Maison,maison,59.0,600.0,2.0,,False,False,False,97800
3673,/fr/properties/13185a-1358.htm,Cénac-et-Saint-Julien,Dordogne,Aquitaine,Plain pied en pierre,autre,112.0,2690.0,5.0,3.0,False,False,False,205400
3674,/fr/properties/79048a-cygne.htm,Coursac,Dordogne,Aquitaine,Céline Labrousse vous présente maison d'habitation au fort caractère,maison,263.0,3069.0,7.0,4.0,False,False,False,288320
3675,/fr/properties/35979a-640251145.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,"Biarritz centre, grand appartement avec terrasse à vendre dans maison de caractère des années 30",appartement,206.0,2300.0,6.0,5.0,False,False,True,1200000
3676,/fr/properties/19931a-4342lp.htm,Caudecoste,Lot-et-Garonne,Aquitaine,Maison - 6 pièce(s) - 185 m2,maison,185.0,530.0,6.0,4.0,False,False,False,199000
3677,/fr/properties/1419a-02720.htm,Vergt,Dordogne,Aquitaine,"Cadre exceptionnel, vue panoramique, maison, gîte, piscine et terrain clos.",terrain,250.0,8838.0,8.0,6.0,True,False,True,315000
3678,/fr/properties/76221a-8390.htm,Le Buisson-de-Cadouin,Dordogne,Aquitaine,Ensemble maison plus deux gîtes,maison,193.0,3174.0,11.0,7.0,True,False,True,371000
3679,/fr/properties/2460a-2458.htm,Le Lardin-Saint-Lazare,Dordogne,Aquitaine,Maison/Villa Lardin St Lazare,autre,200.0,,9.0,5.0,True,False,True,256800
3680,/fr/properties/78421a-vm398-gitese.htm,Nérac,Lot-et-Garonne,Aquitaine,Hôtel particulier 8 chambres et piscine couverte,autre,420.0,867.0,17.0,8.0,True,False,False,650000
3681,/fr/properties/49115a-191121-182236.htm,Bordeaux,Gironde,Aquitaine,Belle maison de ville de 160 m2 avec cour,maison,160.0,,5.0,3.0,False,True,False,745000
3682,/fr/properties/18000a-204287.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,Oloron - Centre - Local A Usage De Garage En Excellent Etat -,autre,55.0,,,,False,False,False,38000
3683,/fr/properties/13306a-90.htm,Bégadan,Gironde,Aquitaine,Maison T2 de 60m² au calme à 20 minutes de l'océan !,maison,59.0,600.0,2.0,,False,True,False,97800
3684,/fr/properties/17918a-1717.htm,Salies-de-Béarn,Pyrénées-Atlantiques,Aquitaine,Maison de Ville avec Local Commercial - Centre Ville,maison,138.0,,6.0,3.0,False,False,True,244650
3685,/fr/properties/12613a-830035611387.htm,Salles,Gironde,Aquitaine,Maison En Pierre Avec Grande Grange - Entre Bordeaux Et Arcachon,maison,228.0,365.0,9.0,4.0,False,False,True,318725
3686,/fr/properties/76221a-8296.htm,Cénac-et-Saint-Julien,Dordogne,Aquitaine,"Imposante propriété périgourdine, avec une vue  impressionnante",autre,184.0,8007.0,10.0,5.0,True,False,True,477000
3687,/fr/properties/26469a-220672eri.htm,Bassillac,Dordogne,Aquitaine,Maison Bassillac Et Auberoche 5 pièce(s) 98 m2,maison,98.0,221.0,5.0,3.0,False,False,True,115990
3688,/fr/properties/31724a-2254.htm,Bergerac,Dordogne,Aquitaine,Maison Sur Sous Sol Proximite De Bergerac,maison,91.0,1350.0,6.0,4.0,False,False,False,159000
3689,/fr/properties/30145a-1640.htm,Pomarez,Landes,Aquitaine,Ancienne maison landaise rénovée avec piscine.,maison,200.0,6000.0,5.0,4.0,True,False,False,390350
3690,/fr/properties/31724a-2238.htm,Prigonrieux,Dordogne,Aquitaine,Proche D'un Bourg Avec Commodites,autre,97.0,716.0,5.0,3.0,False,True,False,154000
3691,/fr/properties/34486a-4550.htm,Lanquais,Dordogne,Aquitaine,Périgourdine,autre,162.0,2822.0,6.0,3.0,False,False,True,265000
3692,/fr/properties/13313a-3301214800.htm,Saint-Estèphe,Gironde,Aquitaine,Maison,maison,99.0,3600.0,4.0,3.0,False,False,False,166500
3693,/fr/properties/38988a-210.htm,Les Farges,Dordogne,Aquitaine,"Maison ossature bois sur sous-sol comprenant 3 chambres, 1 bureau, 1 véranda, cuine ouverte sur séjo",maison,134.0,1567.0,6.0,4.0,False,False,False,194700
3694,/fr/properties/48856a-13.htm,Bidache,Pyrénées-Atlantiques,Aquitaine,Axe St Palais/ Bayonne,autre,180.0,3438.0,5.0,4.0,False,False,True,283000
3695,/fr/properties/20609a-5959.htm,Saint-Antoine-de-Ficalba,Lot-et-Garonne,Aquitaine,Maison en pierre avec grange au sud de Villeneuve sur Lot,maison,182.0,13799.0,6.0,4.0,False,False,False,199280
3696,/fr/properties/2756a-28235341.htm,Blaye,Gironde,Aquitaine,Maison,maison,149.0,2040.0,6.0,3.0,False,False,False,199500
3697,/fr/properties/51615a-sc2514.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,Biarritz Centre Ville,autre,100.0,,4.0,3.0,False,False,False,895000
3698,/fr/properties/34486a-4545.htm,Bergerac,Dordogne,Aquitaine,Longère en pierres,autre,200.0,4277.0,6.0,4.0,True,False,True,312250
3699,/fr/properties/13306a-185.htm,Saint-Christoly-Médoc,Gironde,Aquitaine,Charmante maison T3 en pierres dans petit village typique de l'estuaire,maison,152.0,,3.0,2.0,False,False,False,99900
3700,/fr/properties/79073a-25357.htm,Salignac-Eyvigues,Dordogne,Aquitaine,Maison de ville en pierre,maison,82.0,,5.0,2.0,False,False,False,167000
3701,/fr/properties/44945a-m709.htm,Ahetze,Pyrénées-Atlantiques,Aquitaine,"Ahetze, Maison Contemporaine Avec Piscine Et Au Calme Parfait.",maison,224.0,1500.0,5.0,5.0,True,False,False,1270000
