ref,city,county,district,area_m2,ground_m2,nb_room,nb_bedroom,pool,cellar,garage,output
/fr/properties/6757a-1204.htm,Lit-et-Mixe,Landes,Aquitaine,39,,,,,,,87900
/fr/properties/179101a-ea64396.htm,Taron-Sadirac-Viellenave,Pyrénées-Atlantiques,Aquitaine,265,4664,6,4,,,True,472500
/fr/properties/78421a-vm420-gitese.htm,Sauveterre-de-Guyenne,Gironde,Aquitaine,237,11500,6,5,True,,,543400
/fr/properties/179101a-ea64332.htm,Serres-Castet,Pyrénées-Atlantiques,Aquitaine,230,1209,6,4,,,True,682000
/fr/properties/179101a-ea64402.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,200,,7,5,,,,1385000
/fr/properties/179101a-ea64357.htm,Mouguerre,Pyrénées-Atlantiques,Aquitaine,230,21700,12,7,,,,861000
/fr/properties/179101a-ea64338.htm,Espès-Undurein,Pyrénées-Atlantiques,Aquitaine,146,1400,7,5,,,,210000
/fr/properties/26469a-222505ine.htm,Chancelade,Dordogne,Aquitaine,115,3399,5,3,True,,,234000
/fr/properties/67083a-7501184911.htm,Bosset,Dordogne,Aquitaine,425,143300,9,5,True,,True,593250
/fr/properties/179101a-ea64335.htm,Saint-Pée-sur-Nivelle,Pyrénées-Atlantiques,Aquitaine,370,6870,15,6,,,,1320000
/fr/properties/19598a-0699.htm,Piégut-Pluviers,Dordogne,Aquitaine,272,2353,8,6,,,,299250
/fr/properties/179101a-ea64390.htm,Pau,Pyrénées-Atlantiques,Aquitaine,250,546,9,6,True,True,,680000
/fr/properties/179101a-ea64354.htm,Eysus,Pyrénées-Atlantiques,Aquitaine,247,5500,10,7,,,,299000
/fr/properties/13363a-300106002.htm,Blanquefort-sur-Briolance,Lot-et-Garonne,Aquitaine,137,7000,5,3,,,True,323000
/fr/properties/179101a-ea64393.htm,Geüs-d'Oloron,Pyrénées-Atlantiques,Aquitaine,260,2200,8,4,True,,,350000
/fr/properties/26469a-220400ine.htm,La Douze,Dordogne,Aquitaine,161,4990,6,5,,,True,209990
/fr/properties/13363a-300106456.htm,Besse,Dordogne,Aquitaine,255,55000,10,4,,True,True,250000
/fr/properties/24053a-bvi27955.htm,Condezaygues,Lot-et-Garonne,Aquitaine,240,41900,9,6,,,,425000
/fr/properties/56956a-311.htm,Andernos-les-Bains,Gironde,Aquitaine,102,876,5,3,,,True,536000
/fr/properties/26469a-222320ine.htm,Bassillac,Dordogne,Aquitaine,115,3318,5,3,True,,,234000
/fr/properties/49115a-191211-185436.htm,Bègles,Gironde,Aquitaine,120,140,5,4,,,,493500
/fr/properties/24053a-bvi26772.htm,La Sauvetat-du-Dropt,Lot-et-Garonne,Aquitaine,600,9568,15,9,,,,698000
/fr/properties/43516a-1978.htm,Cubjac,Dordogne,Aquitaine,230,400,8,4,,,True,362500
/fr/properties/179101a-ea64331.htm,Pau,Pyrénées-Atlantiques,Aquitaine,300,,5,,,,True,172000
/fr/properties/179101a-ea64382.htm,Jurançon,Pyrénées-Atlantiques,Aquitaine,122,,3,2,,,,210000
/fr/properties/67083a-7501184916.htm,Savignac-de-Duras,Lot-et-Garonne,Aquitaine,429,23600,12,6,True,True,True,535500
/fr/properties/179101a-ea64387.htm,Uhart-Cize,Pyrénées-Atlantiques,Aquitaine,214,7640,6,3,,,,595000
/fr/properties/44997a-121242jp.htm,Bayonne,Pyrénées-Atlantiques,Aquitaine,42,,2,,,,True,144450
/fr/properties/7140a-4195jch.htm,Mouleydier,Dordogne,Aquitaine,171,5661,5,4,True,,,368000
/fr/properties/67083a-7501184913.htm,Bergerac,Dordogne,Aquitaine,237,13200,8,6,True,,True,286200
/fr/properties/7140a-4427jhse.htm,Bergerac,Dordogne,Aquitaine,73,4447,4,3,,,True,113000
/fr/properties/26469a-1209200hvs.htm,Le Buisson-de-Cadouin,Dordogne,Aquitaine,210,23400,6,3,,True,True,291225
/fr/properties/57232a-67.htm,Bordeaux,Gironde,Aquitaine,91,,3,,,True,,495000
/fr/properties/44945a-m712.htm,Bidart,Pyrénées-Atlantiques,Aquitaine,400,34900,11,7,True,,,3750000
/fr/properties/5725a-100373.htm,Trémolat,Dordogne,Aquitaine,255,4086,10,6,,,,392940
/fr/properties/2756a-28579440.htm,Bourg,Gironde,Aquitaine,,1692,,,,,,60000
/fr/properties/54977a-7332-lacle.htm,Agen,Lot-et-Garonne,Aquitaine,67,,3,2,,,True,158000
/fr/properties/34430a-103104.htm,Couze-et-Saint-Front,Dordogne,Aquitaine,81,3256,9,2,,,,126260
/fr/properties/24053a-bvi28126.htm,Castillon-la-Bataille,Gironde,Aquitaine,280,269200,9,7,,,,1631600
/fr/properties/54977a-733-lacle.htm,Agen,Lot-et-Garonne,Aquitaine,47,,2,,,,True,112800
/fr/properties/54977a-730-lacle.htm,Agen,Lot-et-Garonne,Aquitaine,130,1700,5,3,True,,,222600
/fr/properties/127105a-724316.htm,Saint-Paul-lès-Dax,Landes,Aquitaine,153,,7,6,,,,293000
/fr/properties/18000a-204323.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,81,,3,2,,,,147000
/fr/properties/51172a-3485188.htm,Bordeaux,Gironde,Aquitaine,115,,5,3,,,,710000
/fr/properties/14577a-3495.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,345,9900,10,8,True,,,650000
/fr/properties/31786a-bdx-2829-ld.htm,Bordeaux,Gironde,Aquitaine,450,660000,13,8,True,True,,2500000
/fr/properties/19100a-3438046778.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,51,100,3,3,,,,280000
/fr/properties/34430a-103096.htm,Mauzac-et-Grand-Castang,Dordogne,Aquitaine,107,1436,4,3,,,,171200
/fr/properties/9023a-1044.htm,Bouliac,Gironde,Aquitaine,190,1209,9,5,,,,881500
/fr/properties/55756a-5659.htm,Pujols,Lot-et-Garonne,Aquitaine,141,2412,5,3,,,,199000
/fr/properties/13306a-189.htm,Lesparre-Médoc,Gironde,Aquitaine,94,1615,4,3,,,,192400
/fr/properties/18000a-204322.htm,Pau,Pyrénées-Atlantiques,Aquitaine,168,2000,5,4,,,,270000
/fr/properties/29346a-6402973052.htm,Agnos,Pyrénées-Atlantiques,Aquitaine,250,610,7,5,,,True,199500
/fr/properties/32488a-2572.htm,Tournon-d'Agenais,Lot-et-Garonne,Aquitaine,147,11200,7,3,,,,165850
/fr/properties/34245a-6403273040.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,118,10400,4,,,,,264000
/fr/properties/68674a-004.htm,Valojoulx,Dordogne,Aquitaine,90,400,5,3,,True,,159000
/fr/properties/19100a-3438046781.htm,Guiche,Pyrénées-Atlantiques,Aquitaine,128,,4,3,,,True,235000
/fr/properties/44793a-103276mx2025.htm,Arcachon,Gironde,Aquitaine,25,,,,,True,True,215000
/fr/properties/10640a-47-808.htm,Miramont-de-Guyenne,Lot-et-Garonne,Aquitaine,117,2000,5,4,,,,129000
/fr/properties/33930a-93334mx1528.htm,Saint-Georges,Lot-et-Garonne,Aquitaine,406,113300,14,10,True,,,415000
/fr/properties/2460a-2459.htm,Terrasson-Lavilledieu,Dordogne,Aquitaine,133,1758,7,4,,,,113400
/fr/properties/33979a-102908mx1179.htm,Bordeaux,Gironde,Aquitaine,82,,3,2,,True,True,320000
/fr/properties/88486a-102898cj267.htm,Soulac-sur-Mer,Gironde,Aquitaine,170,1300,8,6,,,True,380000
/fr/properties/36354a-517.htm,La Douze,Dordogne,Aquitaine,170,2678,9,4,True,,True,284000
/fr/properties/33979a-103135mx1179.htm,Bordeaux,Gironde,Aquitaine,142,200,5,4,,True,True,750000
/fr/properties/76264a-103455mx2217.htm,Saint-Cyprien,Dordogne,Aquitaine,200,1558,6,4,,,,309000
/fr/properties/33930a-103377mx1528.htm,Penne-d'Agenais,Lot-et-Garonne,Aquitaine,390,2400,8,4,,True,,382000
/fr/properties/50723a-719cb241.htm,Castillon-la-Bataille,Gironde,Aquitaine,250,824,6,4,,,,530000
/fr/properties/38556a-103523mx1912.htm,Blaye,Gironde,Aquitaine,156,,6,,,,,940000
/fr/properties/38556a-103172mx1912.htm,Saint-Ciers-sur-Gironde,Gironde,Aquitaine,208,7800,7,6,,,True,265000
/fr/properties/38973a-103028mx1913.htm,Montgaillard,Landes,Aquitaine,135,19000,8,3,,True,True,463000
/fr/properties/84686a-8275.htm,Camiran,Gironde,Aquitaine,261,2902,9,6,True,True,,439900
/fr/properties/81516a-8500261011.htm,Saint-Christoly-de-Blaye,Gironde,Aquitaine,296,2269,6,5,,,,349000
/fr/properties/88486a-102880cj292.htm,Lesparre-Médoc,Gironde,Aquitaine,190,541,8,7,,,True,215000
/fr/properties/50723a-608cb241.htm,Castillon-la-Bataille,Gironde,Aquitaine,260,341,8,4,,True,True,304000
/fr/properties/59119a-103520mx2313.htm,Montpezat,Lot-et-Garonne,Aquitaine,220,13700,8,6,True,True,,425000
/fr/properties/50723a-609cb239.htm,Pineuilh,Gironde,Aquitaine,178,2000,6,4,True,,True,320000
/fr/properties/78421a-vm332-gitese.htm,Marmande,Lot-et-Garonne,Aquitaine,667,,14,9,True,True,True,369250
/fr/properties/26469a-222259cas.htm,Saint-Front-de-Pradoux,Dordogne,Aquitaine,143,4130,4,3,True,,,259975
/fr/properties/78249a-773dg479.htm,Les Artigues-de-Lussac,Gironde,Aquitaine,145,730,6,4,,,,267000
/fr/properties/34024a-103465mx350.htm,Bordeaux,Gironde,Aquitaine,155,300,6,5,,,True,539000
/fr/properties/78249a-812dg478.htm,Sainte-Terre,Gironde,Aquitaine,,171700,,,,,,432000
/fr/properties/58393a-103383mx1755.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,60,,3,,,True,,335000
/fr/properties/61544a-721228.htm,Bordeaux,Gironde,Aquitaine,83,558,4,3,,,,451000
/fr/properties/35406a-830036116860.htm,Sauveterre-de-Béarn,Pyrénées-Atlantiques,Aquitaine,310,100,15,7,,True,True,315000
/fr/properties/54674a-103239ce245.htm,Soumoulou,Pyrénées-Atlantiques,Aquitaine,170,4330,6,4,True,True,True,325000
/fr/properties/61514a-103187mx2378.htm,Ygos-Saint-Saturnin,Landes,Aquitaine,145,4200,6,4,,,True,240000
/fr/properties/33922a-103192mx977.htm,Allez-et-Cazeneuve,Lot-et-Garonne,Aquitaine,493,4870,8,,True,True,,498000
/fr/properties/50723a-545cb239.htm,Sainte-Foy-la-Grande,Gironde,Aquitaine,300,,7,5,,,True,442000
/fr/properties/34024a-103288mx350.htm,Lagorce,Gironde,Aquitaine,180,55000,6,4,,,True,187500
/fr/properties/38973a-103163mx1913.htm,Samadet,Landes,Aquitaine,400,6045,15,6,,True,True,265000
/fr/properties/10640a-47-809.htm,Eymet,Dordogne,Aquitaine,168,10000,9,5,,,,139000
/fr/properties/50723a-564cb241.htm,Mérignas,Gironde,Aquitaine,290,3547,12,6,True,True,,465000
/fr/properties/61947a-97973cz286.htm,Bergerac,Dordogne,Aquitaine,575,,10,6,,,,1312500
/fr/properties/38556a-103522mx1912.htm,Blaye,Gironde,Aquitaine,156,5785,6,3,,,True,362000
/fr/properties/58393a-102893mx1755.htm,Azur,Landes,Aquitaine,339,3650,6,5,,,,675000
/fr/properties/78249a-687cb403.htm,Saint-Avit-Saint-Nazaire,Gironde,Aquitaine,151,2425,8,4,True,,True,236000
/fr/properties/63458a-103309mx2040.htm,Domme,Dordogne,Aquitaine,120,,5,,,True,,316000
/fr/properties/1419a-2722.htm,Agen,Lot-et-Garonne,Aquitaine,330,,7,,,,True,590000
/fr/properties/33979a-103142mx1179.htm,Bordeaux,Gironde,Aquitaine,220,215,5,4,,,True,710000
/fr/properties/50723a-765cb226.htm,Sainte-Foy-la-Grande,Gironde,Aquitaine,178,,7,4,,,True,223000
/fr/properties/10640a-47-804.htm,Miramont-de-Guyenne,Lot-et-Garonne,Aquitaine,120,7179,5,3,,,,176000
/fr/properties/67925a-723111.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,106,163,6,3,,,,550000
/fr/properties/93974.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,303,637,12,6,,,True,630000
/fr/properties/78421a-vm416-gitese.htm,Montpon-Ménestérol,Dordogne,Aquitaine,144,3000,6,4,,,True,243800
/fr/properties/181087a-830037780901.htm,Bayonne,Pyrénées-Atlantiques,Aquitaine,209,,,,,,,112000
/fr/properties/53723a-635.htm,Canéjan,Gironde,Aquitaine,84,266,4,3,,,,336000
/fr/properties/26469a-222020cch.htm,Montignac,Dordogne,Aquitaine,110,882,9,4,,,,211800
/fr/properties/55756a-7066.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,119,,4,,,,,25000
/fr/properties/68839a-31481.htm,Marmande,Lot-et-Garonne,Aquitaine,142,250,5,3,,,True,125000
/fr/properties/32488a-2482.htm,Penne-d'Agenais,Lot-et-Garonne,Aquitaine,217,3185,8,5,,,,357000
/fr/properties/120834a-aia606.htm,Monségur,Gironde,Aquitaine,350,6181,5,5,,,,499800
/fr/properties/11267a-yj21-1208.htm,Nay,Pyrénées-Atlantiques,Aquitaine,85,686,5,3,,,True,167800
/fr/properties/24053a-aia606.htm,Monségur,Gironde,Aquitaine,350,6181,5,5,,,,499800
/fr/properties/11267a-yj21-1317.htm,Bordes,Pyrénées-Atlantiques,Aquitaine,111,1000,4,3,,,True,188800
/fr/properties/32488a-2536.htm,Monsempron-Libos,Lot-et-Garonne,Aquitaine,113,1350,5,2,,,,144450
/fr/properties/32488a-2569.htm,Montayral,Lot-et-Garonne,Aquitaine,93,1080,6,4,,,True,108000
/fr/properties/32488a-2545.htm,Tournon-d'Agenais,Lot-et-Garonne,Aquitaine,110,120,4,3,,,,169000
/fr/properties/127024a-720290.htm,Sauvagnon,Pyrénées-Atlantiques,Aquitaine,132,2000,4,3,,,,295000
/fr/properties/32488a-2489.htm,Montayral,Lot-et-Garonne,Aquitaine,80,1031,4,2,,,,139000
/fr/properties/32488a-2571.htm,Fumel,Lot-et-Garonne,Aquitaine,88,760,5,3,True,,,128000
/fr/properties/1494a-5194.htm,Sainte-Livrade-sur-Lot,Lot-et-Garonne,Aquitaine,200,1780,5,3,,,,222600
/fr/properties/1494a-5181.htm,Dolmayrac,Lot-et-Garonne,Aquitaine,150,3000,5,3,,,,286200
/fr/properties/56075a-par156.htm,Cazalis,Gironde,Aquitaine,230,15000,9,6,,,True,390000
/fr/properties/56820a-3610.htm,Montfort-en-Chalosse,Landes,Aquitaine,145,1924,7,4,,,True,168000
/fr/properties/32488a-2568.htm,Condezaygues,Lot-et-Garonne,Aquitaine,116,2858,5,3,,,,165000
/fr/properties/52652a-ag231-418mag.htm,Mussidan,Dordogne,Aquitaine,180,2200,8,4,,True,,176500
/fr/properties/2756a-28560734.htm,Lugon-et-l'Ile-du-Carnay,Gironde,Aquitaine,72,337,3,2,,,,144000
/fr/properties/141982a-16355_1.htm,Cessac,Gironde,Aquitaine,230,4302,7,4,,,,321775
/fr/properties/24053a-bvi27818.htm,Villamblard,Dordogne,Aquitaine,226,992,7,4,,,,238500
/fr/properties/32488a-2542.htm,Montayral,Lot-et-Garonne,Aquitaine,197,5696,9,5,,,,296800
/fr/properties/32488a-2551.htm,Saint-Georges,Lot-et-Garonne,Aquitaine,406,112200,14,10,,,,429000
/fr/properties/1494a-5199.htm,Sainte-Livrade-sur-Lot,Lot-et-Garonne,Aquitaine,240,,9,5,,,,475000
/fr/properties/882a-10724.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,236,1095,6,4,True,,,380000
/fr/properties/20544a-gd1256.htm,Domme,Dordogne,Aquitaine,175,4511,10,4,,,,295000
/fr/properties/55957a-7249.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,179,5475,6,4,,,True,257250
/fr/properties/11267a-tj116-1315.htm,Pau,Pyrénées-Atlantiques,Aquitaine,30,,,,,,,45990
/fr/properties/20609a-5924.htm,Pujols,Lot-et-Garonne,Aquitaine,173,2250,7,5,,,,215000
/fr/properties/58537a-v10004400.htm,Bordeaux,Gironde,Aquitaine,150,,5,3,,,,321000
/fr/properties/11267a-yj21-1143.htm,Nay,Pyrénées-Atlantiques,Aquitaine,100,1207,5,3,True,True,True,190000
/fr/properties/26469a-221910acu.htm,Saint-Martin-Lacaussade,Gironde,Aquitaine,240,2318,8,5,True,,True,395000
/fr/properties/59987a-3378.htm,Biganos,Gironde,Aquitaine,78,599,4,3,,,True,298000
/fr/properties/2756a-28558864.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,185,2858,6,4,,,True,546000
/fr/properties/32488a-2487.htm,Cuzorn,Lot-et-Garonne,Aquitaine,290,120000,10,5,,,,490000
/fr/properties/11267a-tj116-1367.htm,Pau,Pyrénées-Atlantiques,Aquitaine,80,,4,2,,True,True,125990
/fr/properties/32488a-2564.htm,Monsempron-Libos,Lot-et-Garonne,Aquitaine,225,15800,9,5,True,,,399000
/fr/properties/11267a-tj116-1336.htm,Pau,Pyrénées-Atlantiques,Aquitaine,180,1297,6,4,,True,True,338000
/fr/properties/32488a-2563.htm,Condezaygues,Lot-et-Garonne,Aquitaine,198,2,9,5,,,,227900
/fr/properties/2756a-28559085.htm,Cavignac,Gironde,Aquitaine,103,1440,4,3,,,,196500
/fr/properties/68846a-g527.htm,Belvès-de-Castillon,Gironde,Aquitaine,100,150,6,3,,,,119000
/fr/properties/68846a-g522.htm,Gensac,Gironde,Aquitaine,80,,5,3,,,,95000
/fr/properties/26469a-221476nnp.htm,Mugron,Landes,Aquitaine,165,3052,8,5,,,,202800
/fr/properties/882a-10722.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,255,3108,11,7,,,,265000
/fr/properties/58840a-l386.htm,Labenne,Landes,Aquitaine,410,400,15,12,,True,,680000
/fr/properties/68846a-g523.htm,Castillon-la-Bataille,Gironde,Aquitaine,250,546,9,5,,,True,296800
/fr/properties/56148a-1983.htm,Aire-sur-l'Adour,Landes,Aquitaine,290,,8,5,,,,212000
/fr/properties/35979a-640251157.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,155,,6,4,,,True,1150000
/fr/properties/20773a-2761.htm,Siorac-en-Périgord,Dordogne,Aquitaine,121,3580,,3,,,,217300
/fr/properties/68846a-g529.htm,Pellegrue,Gironde,Aquitaine,109,6728,5,2,,,True,149000
/fr/properties/36354a-516.htm,Trélissac,Dordogne,Aquitaine,107,367,5,3,,True,True,175000
/fr/properties/68839a-31436.htm,Marmande,Lot-et-Garonne,Aquitaine,220,4175,9,4,True,,True,425000
/fr/properties/44185a-a2019394.htm,Verteillac,Dordogne,Aquitaine,83,1000,4,2,,,,71500
/fr/properties/68839a-31435.htm,Marmande,Lot-et-Garonne,Aquitaine,360,700,11,7,,,True,139000
/fr/properties/57232a-66.htm,Bordeaux,Gironde,Aquitaine,393,120000,6,4,,True,,3690000
/fr/properties/41773a-631351.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,39,,2,,,,,494000
/fr/properties/31973a-123431cl.htm,Bizanos,Pyrénées-Atlantiques,Aquitaine,130,1000,5,3,,,True,299000
/fr/properties/180959a-719874.htm,Belin-Béliet,Gironde,Aquitaine,137,1200,5,4,,,,345000
/fr/properties/52387a-621_19.htm,Argagnon,Pyrénées-Atlantiques,Aquitaine,140,3299,5,4,,,True,171000
/fr/properties/56894a-cmvap70010129.htm,Mimizan,Landes,Aquitaine,83,223,3,2,,,True,260000
/fr/properties/34520a-403.htm,Labatut,Landes,Aquitaine,123,1300,5,3,,,True,200000
/fr/properties/35786a-e1i3mt.htm,Bergerac,Dordogne,Aquitaine,7750,,,,,,,99000
/fr/properties/34430a-103107.htm,Creysse,Dordogne,Aquitaine,100,3162,4,2,,,,190800
/fr/properties/30256a-B1042.htm,Saint-Geniès,Dordogne,Aquitaine,180,33000,10,5,True,True,True,787500
/fr/properties/48103a-123216jjg.htm,Tonneins,Lot-et-Garonne,Aquitaine,123,1066,5,4,,,True,235000
/fr/properties/60788a-59383723.htm,Arcachon,Gironde,Aquitaine,60,,3,,,,,469000
/fr/properties/55756a-7082.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,,,,,,,,130000
/fr/properties/92356.htm,Tournon-d'Agenais,Lot-et-Garonne,Aquitaine,330,7200,12,6,True,True,True,577500
/fr/properties/28843a-73039.htm,Saint-Avit-Saint-Nazaire,Gironde,Aquitaine,90,1596,4,3,,,True,150520
/fr/properties/27982a-1252sp.htm,Cadouin,Dordogne,Aquitaine,140,4822,,4,,,True,254400
/fr/properties/55756a-6990.htm,Bias,Lot-et-Garonne,Aquitaine,128,1740,5,4,,,,189900
/fr/properties/36354a-513.htm,Nontron,Dordogne,Aquitaine,200,3850,8,6,,True,,212000
/fr/properties/44914a-44941.htm,Agen,Lot-et-Garonne,Aquitaine,400,12000,11,8,,,,546000
/fr/properties/9023a-1036.htm,Monségur,Gironde,Aquitaine,191,14000,4,3,True,,,424000
/fr/properties/9849a-ap1832.htm,Belvès,Dordogne,Aquitaine,136,,8,3,,,,267465
/fr/properties/9849a-ap1547.htm,Belvès,Dordogne,Aquitaine,1200,491,14,12,,,,735000
/fr/properties/2756a-10672848.htm,Carbon-Blanc,Gironde,Aquitaine,90,165,4,3,,,True,246750
/fr/properties/34520a-365.htm,Hagetmau,Landes,Aquitaine,150,22000,5,4,True,,True,181900
/fr/properties/32263a-4002.htm,Aiguillon,Lot-et-Garonne,Aquitaine,197,9150,7,4,True,,True,315000
/fr/properties/36354a-512.htm,Quinsac,Dordogne,Aquitaine,160,4600,8,6,,True,True,252000
/fr/properties/2460a-2474.htm,Terrasson-Lavilledieu,Dordogne,Aquitaine,144,3361,8,3,,,True,235400
/fr/properties/9849a-ap1760.htm,Saint-Cyprien,Dordogne,Aquitaine,304,36700,10,3,,,,990000
/fr/properties/51172a-3475363.htm,Bordeaux,Gironde,Aquitaine,120,,3,,,,,1050000
/fr/properties/11267a-tj116-1321.htm,Pau,Pyrénées-Atlantiques,Aquitaine,23,,,,,,,38990
/fr/properties/53723a-611.htm,Cestas,Gironde,Aquitaine,164,1226,5,3,True,True,,561600
/fr/properties/24053a-bvi28384.htm,Buzet-sur-Baïse,Lot-et-Garonne,Aquitaine,90,70,3,2,,,,72000
/fr/properties/55957a-7236a.htm,Pujols,Lot-et-Garonne,Aquitaine,181,2055,6,4,True,,True,336000
/fr/properties/44945a-m718.htm,Arbonne,Pyrénées-Atlantiques,Aquitaine,200,1632,8,6,True,True,,1095000
/fr/properties/30126a-431.htm,Lévignacq,Landes,Aquitaine,56,5462,4,2,,,,194000
/fr/properties/44945a-m719.htm,Lahonce,Pyrénées-Atlantiques,Aquitaine,250,3900,6,4,True,,,1490000
/fr/properties/9849a-ap2026.htm,Saint-Cyprien,Dordogne,Aquitaine,183,,7,5,,,,381600
/fr/properties/23261a-l7066_2555.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,478,26900,18,12,True,,,1144000
/fr/properties/87895.htm,Nérac,Lot-et-Garonne,Aquitaine,430,19600,9,3,,,,340000
/fr/properties/31369a-123312fl.htm,Coudures,Landes,Aquitaine,142,150,5,3,,,True,71000
/fr/properties/20609a-5964.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,138,2040,5,3,,,,244000
/fr/properties/20773a-3143.htm,Villefranche-du-Périgord,Dordogne,Aquitaine,160,17000,5,4,,,True,323000
/fr/properties/38747a-bl-555.htm,Lagorce,Gironde,Aquitaine,170,1450000,6,3,True,,True,1560000
/fr/properties/60788a-59383722.htm,Arcachon,Gironde,Aquitaine,63,,3,,,,True,367500
/fr/properties/30126a-473.htm,Lit-et-Mixe,Landes,Aquitaine,132,814,5,4,True,,True,385000
/fr/properties/66633a-201935.htm,Bordeaux,Gironde,Aquitaine,305,,8,,,,True,1575000
/fr/properties/9849a-ap1378.htm,Beaumont-du-Périgord,Dordogne,Aquitaine,506,5000,21,10,,,,787500
/fr/properties/24053a-bvi28242.htm,Vanxains,Dordogne,Aquitaine,268,2560,7,3,,,,219900
/fr/properties/26469a-221564myn.htm,Andernos-les-Bains,Gironde,Aquitaine,77,535,4,2,,,True,369164
/fr/properties/12889a-830037869987.htm,Villefranque,Pyrénées-Atlantiques,Aquitaine,235,,10,6,,True,True,388000
/fr/properties/51615a-3189_4.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,14,,,,True,,,223600
/fr/properties/17050a-246906.htm,Bergerac,Dordogne,Aquitaine,91,,4,3,,,True,93300
/fr/properties/71549a-17.htm,Cours-de-Pile,Dordogne,Aquitaine,,,,,,,,275000
/fr/properties/24053a-bvi28381.htm,Monségur,Gironde,Aquitaine,190,8000,4,3,,,,425550
/fr/properties/882a-10725.htm,Pujols,Lot-et-Garonne,Aquitaine,176,2055,6,4,True,True,True,336000
/fr/properties/93904.htm,Bergerac,Dordogne,Aquitaine,208,230000,7,4,,True,True,1470000
/fr/properties/54977a-731-lacle.htm,Agen,Lot-et-Garonne,Aquitaine,90,,4,3,,,True,183750
/fr/properties/29313a-28528887.htm,Ahetze,Pyrénées-Atlantiques,Aquitaine,255,1862,6,4,True,,,890000
/fr/properties/51615a-3188.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,171,,3,3,,,,1580000
/fr/properties/5891a-00477.htm,Arcachon,Gironde,Aquitaine,91,,3,2,,,True,395000
/fr/properties/34430a-102803.htm,Saint-Germain-et-Mons,Dordogne,Aquitaine,130,1800,5,3,,,,190800
/fr/properties/37992a-4084.htm,Agen,Lot-et-Garonne,Aquitaine,240,8150,7,5,True,,,420000
/fr/properties/20773a-3140.htm,Lanouaille,Dordogne,Aquitaine,140,,,,,,,163500
/fr/properties/45109a-8500255604.htm,Escource,Landes,Aquitaine,500,7000,12,9,True,,True,947600
/fr/properties/177918a-718940.htm,Damazan,Lot-et-Garonne,Aquitaine,150,2450,4,3,,,,262000
/fr/properties/45109a-8500260801.htm,Arcachon,Gironde,Aquitaine,216,1603,9,8,True,True,True,785000
/fr/properties/55756a-7031.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,79,168,5,3,,,,56800
/fr/properties/9023a-618.htm,Saint-Emilion,Gironde,Aquitaine,350,25400,,,,,,2650000
/fr/properties/53723a-107.htm,Pujols,Gironde,Aquitaine,732,,12,4,,True,True,195000
/fr/properties/38987a-201158.htm,Coux-et-Bigaroque,Dordogne,Aquitaine,125,2407,4,2,True,,True,239000
/fr/properties/56894a-cmvma70009440.htm,Mimizan,Landes,Aquitaine,68,136,4,3,,,,194000
/fr/properties/53723a-207.htm,Cestas,Gironde,Aquitaine,263,17600,11,5,True,,True,795600
/fr/properties/26469a-221746mga.htm,Bègles,Gironde,Aquitaine,71,,3,2,,,,243300
